Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W),GPU2_SM_Clock (MHz),GPU2_DRAM_Active,GPU2_FP16_Active,GPU2_FP32_Active,GPU2_FP64_Active,GPU2_Power (W),GPU3_SM_Clock (MHz),GPU3_DRAM_Active,GPU3_FP16_Active,GPU3_FP32_Active,GPU3_FP64_Active,GPU3_Power (W)
0.20025324821472168,390.0,0.0,0.0,0.0,0.0,106,1980.0,0.0,0.0,0.0,0.0,120,390.0,0.0,0.0,0.0,0.0,89,345.0,0.0,0.0,0.0,0.0,69
1.7430016994476318,345.0,0.0,0.0,0.0,0.0,72,345.0,0.0,0.0,0.0,0.0,70,345.0,0.0,0.0,0.0,0.0,68,345.0,0.0,0.0,0.0,0.0,69
2.8712310791015625,1980.0,0.0,0.0,0.0,0.0,93,1980.0,0.0,0.0,0.0,0.0,83,1980.0,0.0,0.0,0.0,0.0,87,810.0,0.0,0.0,0.0,0.0,70
3.683824300765991,1980.0,0.0,0.0,0.0,0.0,119,1980.0,0.0,0.0,0.0,0.0,115,1980.0,0.0,0.0,0.0,0.0,110,810.0,0.0,0.0,0.0,0.0,72
4.495519161224365,1980.0,0.0,0.0,0.0,0.0,119,1980.0,0.0,0.0,0.0,0.0,114,1980.0,0.0,0.0,0.0,0.0,110,345.0,0.0,0.0,0.0,0.0,70
5.30659031867981,1980.0,0.0,0.0,0.0,0.0,119,1980.0,0.0,0.0,0.0,0.0,114,1980.0,0.0,0.0,0.0,0.0,110,345.0,0.0,0.0,0.0,0.0,69
6.119122505187988,1980.0,0.001,0.0,0.0,0.0,148,1980.0,0.001,0.0,0.0,0.0,149,1980.0,0.001,0.0,0.0,0.0,139,345.0,0.0,0.0,0.0,0.0,69
6.931187868118286,1920.0,0.139,0.0,0.0,0.192,293,1980.0,0.139,0.0,0.0,0.192,292,1980.0,0.139,0.0,0.0,0.192,282,345.0,0.0,0.0,0.0,0.0,69
7.742355108261108,1965.0,0.139,0.0,0.0,0.192,299,1980.0,0.139,0.0,0.0,0.191,296,1980.0,0.139,0.0,0.0,0.191,286,345.0,0.0,0.0,0.0,0.0,69
8.553502798080444,1965.0,0.138,0.0,0.0,0.192,299,1980.0,0.138,0.0,0.0,0.19,297,1980.0,0.138,0.0,0.0,0.19,286,345.0,0.0,0.0,0.0,0.0,69
9.364755153656006,1965.0,0.138,0.0,0.0,0.192,299,1980.0,0.137,0.0,0.0,0.189,298,1980.0,0.137,0.0,0.0,0.189,286,345.0,0.0,0.0,0.0,0.0,69
10.175825119018555,1950.0,0.138,0.0,0.0,0.192,298,1980.0,0.138,0.0,0.0,0.191,298,1980.0,0.138,0.0,0.0,0.19,287,345.0,0.0,0.0,0.0,0.0,69
10.986363172531128,1965.0,0.138,0.0,0.0,0.192,299,1980.0,0.138,0.0,0.0,0.19,297,1980.0,0.138,0.0,0.0,0.19,286,345.0,0.0,0.0,0.0,0.0,69
11.79731011390686,1950.0,0.139,0.0,0.0,0.192,299,1980.0,0.138,0.0,0.0,0.19,298,1980.0,0.138,0.0,0.0,0.191,286,345.0,0.0,0.0,0.0,0.0,69
12.607858180999756,1965.0,0.137,0.0,0.0,0.192,299,1980.0,0.138,0.0,0.0,0.19,297,1980.0,0.137,0.0,0.0,0.189,286,345.0,0.0,0.0,0.0,0.0,69
