Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W),GPU2_SM_Clock (MHz),GPU2_DRAM_Active,GPU2_FP16_Active,GPU2_FP32_Active,GPU2_FP64_Active,GPU2_Power (W),GPU3_SM_Clock (MHz),GPU3_DRAM_Active,GPU3_FP16_Active,GPU3_FP32_Active,GPU3_FP64_Active,GPU3_Power (W)
0.2002565860748291,705.0,0.0,0.0,0.0,0.0,94,750.0,0.0,0.0,0.0,0.0,98,645.0,0.0,0.0,0.0,0.0,99,345.0,0.0,0.0,0.0,0.0,68
1.693701982498169,345.0,0.0,0.0,0.0,0.0,72,390.0,0.0,0.0,0.0,0.0,70,345.0,0.0,0.0,0.0,0.0,68,345.0,0.0,0.0,0.0,0.0,68
2.5409741401672363,345.0,0.0,0.0,0.0,0.0,71,345.0,0.0,0.0,0.0,0.0,69,345.0,0.0,0.0,0.0,0.0,68,810.0,0.0,0.0,0.0,0.0,69
3.3757247924804688,1980.0,0.0,0.0,0.0,0.0,99,1980.0,0.0,0.0,0.0,0.0,102,1980.0,0.0,0.0,0.0,0.0,95,810.0,0.0,0.0,0.0,0.0,72
4.225325107574463,1980.0,0.003,0.0,0.0,0.0,142,1980.0,0.002,0.0,0.0,0.0,139,1980.0,0.001,0.0,0.0,0.0,127,810.0,0.0,0.0,0.0,0.0,72
5.041250467300415,1980.0,0.001,0.0,0.0,0.0,175,1980.0,0.001,0.0,0.0,0.0,170,1980.0,0.0,0.0,0.0,0.0,148,345.0,0.0,0.0,0.0,0.0,69
5.856698036193848,1980.0,0.0,0.0,0.0,0.0,126,1980.0,0.004,0.0,0.0,0.001,122,1980.0,0.001,0.0,0.0,0.001,115,345.0,0.0,0.0,0.0,0.0,68
6.674095392227173,1980.0,0.119,0.0,0.0,0.034,183,1980.0,0.12,0.0,0.0,0.034,182,1980.0,0.08,0.0,0.0,0.023,153,345.0,0.0,0.0,0.0,0.0,69
7.486171722412109,1980.0,0.126,0.0,0.0,0.036,214,1980.0,0.122,0.0,0.0,0.034,210,1980.0,0.078,0.0,0.0,0.023,165,345.0,0.0,0.0,0.0,0.0,69
8.301734685897827,1980.0,0.0,0.0,0.0,0.0,133,1980.0,0.024,0.0,0.0,0.006,128,1980.0,0.0,0.0,0.0,0.0,121,345.0,0.0,0.0,0.0,0.0,68
9.113406419754028,1980.0,0.0,0.0,0.0,0.0,132,1980.0,0.0,0.0,0.0,0.0,132,1980.0,0.0,0.0,0.0,0.0,121,345.0,0.0,0.0,0.0,0.0,69
9.9299955368042,1980.0,0.032,0.0,0.0,0.01,146,1980.0,0.004,0.0,0.0,0.001,147,1980.0,0.002,0.0,0.0,0.001,130,345.0,0.0,0.0,0.0,0.0,69
10.74454641342163,1980.0,0.042,0.0,0.0,0.012,140,1980.0,0.056,0.0,0.0,0.016,135,1980.0,0.037,0.0,0.0,0.011,126,345.0,0.0,0.0,0.0,0.0,69
11.565109729766846,1980.0,0.056,0.0,0.0,0.016,133,1980.0,0.059,0.0,0.0,0.017,129,1980.0,0.037,0.0,0.0,0.011,119,345.0,0.0,0.0,0.0,0.0,69
12.383917808532715,1980.0,0.028,0.0,0.0,0.009,133,1980.0,0.032,0.0,0.0,0.01,130,1980.0,0.019,0.0,0.0,0.006,130,345.0,0.0,0.0,0.0,0.0,68
13.193985223770142,1980.0,0.004,0.0,0.0,0.001,154,1980.0,0.004,0.0,0.0,0.001,146,1980.0,0.002,0.0,0.0,0.001,132,345.0,0.0,0.0,0.0,0.0,68
14.010272741317749,1980.0,0.022,0.0,0.0,0.007,139,1980.0,0.004,0.0,0.0,0.001,136,1980.0,0.002,0.0,0.0,0.001,125,345.0,0.0,0.0,0.0,0.0,69
14.820839166641235,1980.0,0.032,0.0,0.0,0.01,143,1980.0,0.032,0.0,0.0,0.01,137,1980.0,0.021,0.0,0.0,0.006,130,345.0,0.0,0.0,0.0,0.0,69
15.644428253173828,1980.0,0.0,0.0,0.0,0.0,124,1980.0,0.0,0.0,0.0,0.0,120,1980.0,0.0,0.0,0.0,0.0,114,345.0,0.0,0.0,0.0,0.0,68
16.459478855133057,1980.0,0.0,0.0,0.0,0.0,119,1980.0,0.0,0.0,0.0,0.0,116,1980.0,0.0,0.0,0.0,0.0,111,345.0,0.0,0.0,0.0,0.0,68
17.27921485900879,1980.0,0.004,0.0,0.0,0.001,119,1980.0,0.004,0.0,0.0,0.001,116,1980.0,0.0,0.0,0.0,0.0,111,345.0,0.0,0.0,0.0,0.0,68
18.10098433494568,1980.0,0.007,0.0,0.0,0.002,120,1980.0,0.008,0.0,0.0,0.002,115,1980.0,0.004,0.0,0.0,0.001,111,345.0,0.0,0.0,0.0,0.0,68
18.9145667552948,1980.0,0.0,0.0,0.0,0.0,119,1980.0,0.0,0.0,0.0,0.0,117,1980.0,0.0,0.0,0.0,0.0,113,345.0,0.0,0.0,0.0,0.0,68
19.730270624160767,1980.0,0.0,0.0,0.0,0.0,120,1980.0,0.0,0.0,0.0,0.0,116,1980.0,0.0,0.0,0.0,0.0,113,345.0,0.0,0.0,0.0,0.0,68
20.540522575378418,1980.0,0.0,0.0,0.0,0.0,121,1980.0,0.007,0.0,0.0,0.002,117,1980.0,0.004,0.0,0.0,0.001,112,345.0,0.0,0.0,0.0,0.0,69
21.35582423210144,1980.0,0.004,0.0,0.0,0.001,120,1980.0,0.004,0.0,0.0,0.001,116,1980.0,0.002,0.0,0.0,0.001,112,345.0,0.0,0.0,0.0,0.0,68
22.16857600212097,1980.0,0.007,0.0,0.0,0.002,120,1980.0,0.007,0.0,0.0,0.002,117,1980.0,0.004,0.0,0.0,0.001,112,345.0,0.0,0.0,0.0,0.0,69
22.9846088886261,1980.0,0.0,0.0,0.0,0.0,123,1980.0,0.0,0.0,0.0,0.0,117,1980.0,0.0,0.0,0.0,0.0,113,345.0,0.0,0.0,0.0,0.0,68
23.799612522125244,1980.0,0.0,0.0,0.0,0.0,120,1980.0,0.0,0.0,0.0,0.0,118,1980.0,0.0,0.0,0.0,0.0,112,345.0,0.0,0.0,0.0,0.0,68
24.61007571220398,1980.0,0.008,0.0,0.0,0.002,125,1980.0,0.008,0.0,0.0,0.002,123,1980.0,0.009,0.0,0.0,0.003,116,345.0,0.0,0.0,0.0,0.0,68
25.422539949417114,1980.0,0.0,0.0,0.0,0.0,123,1980.0,0.0,0.0,0.0,0.0,119,1980.0,0.0,0.0,0.0,0.0,113,345.0,0.0,0.0,0.0,0.0,68
26.24407696723938,1980.0,0.001,0.0,0.0,0.0,117,1980.0,0.001,0.0,0.0,0.0,114,1980.0,0.0,0.0,0.0,0.0,110,345.0,0.0,0.0,0.0,0.0,68
27.056816816329956,1980.0,0.0,0.0,0.0,0.0,117,1980.0,0.0,0.0,0.0,0.0,114,1980.0,0.0,0.0,0.0,0.0,110,345.0,0.0,0.0,0.0,0.0,68
27.86859440803528,1980.0,0.002,0.0,0.0,0.001,117,1980.0,0.002,0.0,0.0,0.001,114,1980.0,0.001,0.0,0.0,0.001,110,345.0,0.0,0.0,0.0,0.0,68
28.691359996795654,1980.0,0.0,0.0,0.0,0.0,116,1980.0,0.0,0.0,0.0,0.0,113,1980.0,0.0,0.0,0.0,0.0,110,345.0,0.0,0.0,0.0,0.0,68
29.510653018951416,1980.0,0.001,0.0,0.0,0.001,117,1980.0,0.001,0.0,0.0,0.001,114,1980.0,0.001,0.0,0.0,0.0,110,345.0,0.0,0.0,0.0,0.0,68
30.322736263275146,1980.0,0.066,0.0,0.0,0.019,135,1980.0,0.066,0.0,0.0,0.019,132,1980.0,0.038,0.0,0.0,0.011,123,345.0,0.0,0.0,0.0,0.0,68
