power_cap,gpu_count,target,target_kind,avg_power_active,avg_sm_active,avg_dram_active,avg_power_x_gpu,avg_sm_x_gpu,avg_dram_x_gpu
800,1,40.56253600120544,runtime,281.1428571428571,1197.857142857143,0.3734285714285714,281.1428571428571,1197.857142857143,0.3734285714285714
800,2,24.37288069725037,runtime,382.92857142857144,1539.642857142857,0.7483571428571428,765.8571428571429,3079.285714285714,1.4967142857142857
800,3,22.698745727539066,runtime,252.9047619047619,1142.857142857143,0.5182380952380953,758.7142857142857,3428.5714285714284,1.5547142857142857
800,4,28.501604080200195,runtime,198.14285714285717,842.6785714285713,0.35771428571428576,792.5714285714287,3370.7142857142853,1.430857142857143
900,1,40.58788299560547,runtime,493.85714285714283,1980.0,0.764,493.85714285714283,1980.0,0.764
900,2,24.91255283355713,runtime,310.4761904761905,1333.5714285714287,0.5138571428571429,620.952380952381,2667.1428571428573,1.0277142857142858
900,3,21.5252206325531,runtime,231.64285714285714,1085.892857142857,0.4432142857142857,694.9285714285714,3257.6785714285716,1.3296428571428571
900,4,23.71467661857605,runtime,221.07142857142856,979.8214285714286,0.4194285714285714,884.2857142857142,3919.285714285714,1.6777142857142855
1000,1,40.59061217308045,runtime,539.4285714285714,1980.0,0.8579999999999999,539.4285714285714,1980.0,0.8579999999999999
1000,2,24.79831075668335,runtime,468.2142857142857,1975.7142857142858,0.7797142857142858,936.4285714285714,3951.4285714285716,1.5594285714285716
1000,3,19.701383352279663,runtime,307.3333333333333,1407.142857142857,0.545,922.0,4221.428571428572,1.6350000000000002
1000,4,22.177355527877808,runtime,246.85714285714283,1108.9285714285713,0.49335714285714294,987.4285714285713,4435.714285714285,1.9734285714285718
1200,1,40.566725254058845,runtime,280.42857142857144,1239.642857142857,0.3732857142857143,280.42857142857144,1239.642857142857,0.3732857142857143
1200,2,24.85365843772888,runtime,335.6666666666667,1460.0,0.5180476190476191,671.3333333333334,2920.0,1.0360952380952382
1200,3,18.846687793731693,runtime,367.14285714285717,1775.7142857142856,0.5891904761904763,1101.4285714285716,5327.142857142857,1.7675714285714288
1200,4,18.9927339553833,runtime,280.1428571428571,1318.9285714285713,0.5306785714285714,1120.5714285714284,5275.714285714285,2.1227142857142858
1400,1,40.57395482063294,runtime,490.42857142857144,1980.0,0.7662857142857142,490.42857142857144,1980.0,0.7662857142857142
1400,2,24.895438194274906,runtime,471.2142857142857,1980.0,0.7779285714285714,942.4285714285714,3960.0,1.5558571428571428
1400,3,19.77878189086914,runtime,429.1428571428571,1980.0,0.6756190476190477,1287.4285714285713,5940.0,2.026857142857143
1400,4,15.91532278060913,runtime,346.8214285714286,1478.5714285714287,0.6564642857142857,1387.2857142857144,5914.285714285715,2.625857142857143
1600,1,41.08024263381958,runtime,290.92857142857144,1233.2142857142858,0.4287142857142857,290.92857142857144,1233.2142857142858,0.4287142857142857
1600,2,24.88709926605225,runtime,468.5,1980.0,0.7765714285714287,937.0,3960.0,1.5531428571428574
1600,3,18.79486870765686,runtime,412.19047619047615,1980.0,0.6722857142857143,1236.5714285714284,5940.0,2.016857142857143
1600,4,16.474889993667606,runtime,372.46428571428567,1775.3571428571427,0.5957142857142859,1489.8571428571427,7101.428571428571,2.3828571428571435
2000,1,40.57556939125061,runtime,209.57142857142858,938.5714285714286,0.2582857142857143,209.57142857142858,938.5714285714286,0.2582857142857143
2000,2,25.015536546707157,runtime,467.5,1980.0,0.7762857142857142,935.0,3960.0,1.5525714285714285
2000,3,20.719728946685787,runtime,436.4285714285714,1980.0,0.6776190476190477,1309.2857142857142,5940.0,2.032857142857143
2000,4,17.51437020301819,runtime,403.6071428571429,1980.0,0.6085357142857144,1614.4285714285716,7920.0,2.4341428571428576
