Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W),GPU2_SM_Clock (MHz),GPU2_DRAM_Active,GPU2_FP16_Active,GPU2_FP32_Active,GPU2_FP64_Active,GPU2_Power (W)
0.2001032829284668,405.0,0.0,0.0,0.0,0.0,104,1980.0,0.0,0.0,0.0,0.0,117,1980.0,0.0,0.0,0.0,0.0,113
1.0119805335998535,345.0,0.0,0.0,0.0,0.0,80,405.0,0.0,0.0,0.0,0.0,80,450.0,0.0,0.0,0.0,0.0,82
1.822927713394165,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,70,345.0,0.0,0.0,0.0,0.0,68
2.6340067386627197,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,69,345.0,0.0,0.0,0.0,0.0,68
3.4880757331848145,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,69,345.0,0.0,0.0,0.0,0.0,68
5.054389476776123,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,69,345.0,0.0,0.0,0.0,0.0,68
5.865261077880859,1980.0,0.0,0.0,0.0,0.0,114,1980.0,0.0,0.0,0.0,0.0,80,1980.0,0.0,0.0,0.0,0.0,73
6.950807332992554,1980.0,0.0,0.0,0.0,0.0,139,1980.0,0.0,0.0,0.0,0.0,113,1980.0,0.0,0.0,0.0,0.0,110
7.762756824493408,1860.0,0.139,0.0,0.027,0.0,208,1965.0,0.118,0.0,0.022,0.0,178,1965.0,0.071,0.0,0.015,0.0,180
8.574567079544067,1965.0,0.112,0.0,0.022,0.0,255,1965.0,0.111,0.0,0.024,0.0,227,1965.0,0.119,0.0,0.026,0.0,218
9.385247230529785,1965.0,0.116,0.0,0.024,0.0,237,1980.0,0.102,0.0,0.022,0.0,203,1980.0,0.102,0.0,0.022,0.0,199
10.198184490203857,1875.0,0.007,0.0,0.001,0.0,183,1965.0,0.0,0.0,0.0,0.0,158,1965.0,0.007,0.0,0.001,0.0,150
11.009611129760742,1935.0,0.066,0.0,0.015,0.0,251,1950.0,0.055,0.0,0.01,0.0,226,1965.0,0.093,0.0,0.02,0.0,221
11.820287704467773,1935.0,0.11,0.0,0.022,0.0,259,1980.0,0.11,0.0,0.021,0.0,235,1935.0,0.1,0.0,0.021,0.0,228
12.631653785705566,1980.0,0.034,0.0,0.007,0.0,199,1980.0,0.034,0.0,0.007,0.0,168,1980.0,0.017,0.0,0.003,0.0,167
13.442434787750244,1965.0,0.107,0.0,0.021,0.0,226,1965.0,0.105,0.0,0.021,0.0,197,1965.0,0.104,0.0,0.021,0.0,194
14.252161741256714,1950.0,0.124,0.0,0.026,0.0,250,1965.0,0.115,0.0,0.025,0.0,222,1965.0,0.096,0.0,0.02,0.0,214
15.062405347824097,1965.0,0.067,0.0,0.013,0.0,216,1980.0,0.069,0.0,0.015,0.0,197,1980.0,0.078,0.0,0.017,0.0,192
15.87341833114624,1980.0,0.0,0.0,0.0,0.0,156,1980.0,0.0,0.0,0.0,0.0,128,1980.0,0.0,0.0,0.0,0.0,125
