Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W)
0.20010852813720703,495.0,0.0,0.0,0.0,0.0,132,1980.0,0.0,0.0,0.0,0.0,117
1.0121970176696777,345.0,0.0,0.0,0.0,0.0,81,420.0,0.0,0.0,0.0,0.0,95
1.8227286338806152,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,70
2.63238525390625,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,69
3.442495107650757,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,69
4.353298664093018,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,69
5.369102716445923,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,69
6.5631794929504395,1980.0,0.0,0.0,0.0,0.0,84,345.0,0.0,0.0,0.0,0.0,69
7.376192569732666,1980.0,0.0,0.0,0.0,0.0,131,1980.0,0.0,0.0,0.0,0.0,91
8.278918266296387,1980.0,0.001,0.0,0.0,0.0,147,1980.0,0.002,0.0,0.0,0.0,123
9.090080261230469,1935.0,0.155,0.0,0.03,0.0,271,1980.0,0.125,0.0,0.024,0.0,248
9.899346590042114,1935.0,0.189,0.0,0.037,0.0,300,1965.0,0.179,0.0,0.037,0.0,272
10.709179401397705,1980.0,0.045,0.0,0.008,0.0,241,1980.0,0.038,0.0,0.007,0.0,206
11.52108359336853,1875.0,0.232,0.0,0.034,0.0,233,1980.0,0.144,0.0,0.029,0.0,203
12.332941770553589,1965.0,0.168,0.0,0.031,0.0,290,1920.0,0.144,0.0,0.029,0.0,262
13.143534421920776,1965.0,0.155,0.0,0.03,0.0,283,1965.0,0.144,0.0,0.029,0.0,255
13.955219745635986,1950.0,0.011,0.0,0.002,0.0,200,1980.0,0.011,0.0,0.002,0.0,166
14.766364812850952,1950.0,0.174,0.0,0.031,0.0,269,1980.0,0.167,0.0,0.036,0.0,245
15.576138973236084,1935.0,0.182,0.0,0.038,0.0,296,1980.0,0.162,0.0,0.036,0.0,263
16.387181520462036,1980.0,0.035,0.0,0.003,0.0,231,1980.0,0.036,0.0,0.009,0.0,207
17.216636896133423,1980.0,0.0,0.0,0.0,0.0,156,1980.0,0.0,0.0,0.0,0.0,126
