power_cap,gpu_count,target,target_kind,avg_power_active,avg_sm_active,avg_dram_active,avg_power_x_gpu,avg_sm_x_gpu,avg_dram_x_gpu
800,1,140.4722385406494,runtime,146.42857142857142,1980.0,0.027857142857142858,146.42857142857142,1980.0,0.027857142857142858
800,2,76.75191235542296,runtime,138.57142857142858,1980.0,0.0235,277.14285714285717,3960.0,0.047
800,3,56.63957214355469,runtime,133.95238095238096,1980.0,0.02214285714285714,401.8571428571429,5940.0,0.06642857142857142
800,4,43.07517218589783,runtime,135.07142857142858,1980.0,0.022321428571428572,540.2857142857143,7920.0,0.08928571428571429
900,1,140.30455780029294,runtime,142.85714285714286,1980.0,0.027142857142857142,142.85714285714286,1980.0,0.027142857142857142
900,2,76.17245626449584,runtime,139.14285714285717,1980.0,0.023928571428571424,278.28571428571433,3960.0,0.04785714285714285
900,3,56.63470435142517,runtime,134.14285714285714,1980.0,0.022238095238095234,402.42857142857144,5940.0,0.0667142857142857
900,4,43.11347579956055,runtime,135.35714285714286,1980.0,0.022392857142857145,541.4285714285714,7920.0,0.08957142857142858
1000,1,140.4774363040924,runtime,143.14285714285714,1980.0,0.027714285714285716,143.14285714285714,1980.0,0.027714285714285716
1000,2,76.25632238388063,runtime,139.21428571428572,1980.0,0.023999999999999997,278.42857142857144,3960.0,0.047999999999999994
1000,3,56.69567489624024,runtime,134.7142857142857,1980.0,0.021857142857142853,404.1428571428571,5940.0,0.06557142857142856
1000,4,42.99469208717346,runtime,133.92857142857142,1980.0,0.02014285714285714,535.7142857142857,7920.0,0.08057142857142856
1200,1,140.4848825931549,runtime,142.28571428571428,1980.0,0.026571428571428572,142.28571428571428,1980.0,0.026571428571428572
1200,2,76.07668709754944,runtime,139.21428571428572,1980.0,0.023999999999999997,278.42857142857144,3960.0,0.047999999999999994
1200,3,56.68588948249817,runtime,134.14285714285714,1980.0,0.022095238095238095,402.42857142857144,5940.0,0.06628571428571428
1200,4,43.21053004264832,runtime,133.64285714285714,1980.0,0.020178571428571428,534.5714285714286,7920.0,0.08071428571428571
1400,1,140.31650042533877,runtime,142.0,1980.0,0.026571428571428572,142.0,1980.0,0.026571428571428572
1400,2,76.65713858604431,runtime,139.0,1980.0,0.02364285714285714,278.0,3960.0,0.04728571428571428
1400,3,56.70656442642212,runtime,134.9047619047619,1980.0,0.021809523809523806,404.71428571428567,5940.0,0.06542857142857142
1400,4,42.998230934143066,runtime,134.0,1980.0,0.020464285714285713,536.0,7920.0,0.08185714285714285
1600,1,140.41931128501892,runtime,143.0,1980.0,0.028285714285714286,143.0,1980.0,0.028285714285714286
1600,2,76.81516027450563,runtime,138.85714285714283,1980.0,0.0235,277.71428571428567,3960.0,0.047
1600,3,56.72498321533203,runtime,134.14285714285714,1980.0,0.022190476190476188,402.42857142857144,5940.0,0.06657142857142856
1600,4,43.02648711204529,runtime,135.85714285714286,1980.0,0.02282142857142857,543.4285714285714,7920.0,0.09128571428571428
2000,1,140.4535858631134,runtime,142.71428571428572,1980.0,0.027571428571428573,142.71428571428572,1980.0,0.027571428571428573
2000,2,76.07291889190674,runtime,139.14285714285717,1980.0,0.023999999999999997,278.28571428571433,3960.0,0.047999999999999994
2000,3,56.55098581314087,runtime,135.33333333333334,1980.0,0.021047619047619048,406.0,5940.0,0.06314285714285714
2000,4,42.99996304512024,runtime,135.71428571428572,1980.0,0.022535714285714284,542.8571428571429,7920.0,0.09014285714285714
