Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W)
0.2001054286956787,570.0,0.002,0.0,0.0,0.0,116,1980.0,0.001,0.0,0.0,0.0,117
1.013716459274292,390.0,0.0,0.0,0.0,0.0,82,420.0,0.0,0.0,0.0,0.0,97
1.8257434368133545,345.0,0.0,0.0,0.0,0.0,81,345.0,0.0,0.0,0.0,0.0,70
2.637500762939453,345.0,0.0,0.0,0.0,0.0,81,345.0,0.0,0.0,0.0,0.0,69
3.4493789672851562,345.0,0.0,0.0,0.0,0.0,81,345.0,0.0,0.0,0.0,0.0,69
4.456172227859497,345.0,0.0,0.0,0.0,0.0,81,345.0,0.0,0.0,0.0,0.0,69
5.6214165687561035,345.0,0.0,0.0,0.0,0.0,81,345.0,0.0,0.0,0.0,0.0,69
6.668428182601929,1980.0,0.0,0.0,0.0,0.0,94,345.0,0.0,0.0,0.0,0.0,69
7.479568719863892,1980.0,0.0,0.0,0.0,0.0,139,345.0,0.0,0.0,0.0,0.0,69
8.291611671447754,1980.0,0.0,0.0,0.0,0.0,139,345.0,0.0,0.0,0.0,0.0,69
9.104018211364746,1980.0,0.0,0.0,0.0,0.0,139,345.0,0.0,0.0,0.0,0.0,69
9.915604829788208,1980.0,0.0,0.0,0.0,0.0,140,345.0,0.0,0.0,0.0,0.0,69
10.727580308914185,1980.0,0.0,0.0,0.0,0.0,140,345.0,0.0,0.0,0.0,0.0,69
11.539909601211548,1980.0,0.0,0.0,0.0,0.0,140,1980.0,0.0,0.0,0.0,0.0,94
12.389095306396484,1980.0,0.003,0.0,0.0,0.0,175,1980.0,0.004,0.0,0.0,0.0,136
13.20034146308899,1980.0,0.206,0.0,0.11,0.0,320,1980.0,0.053,0.0,0.114,0.0,227
14.010557651519775,1980.0,0.184,0.0,0.132,0.0,335,1980.0,0.052,0.0,0.108,0.0,237
14.82137417793274,1980.0,0.13,0.0,0.082,0.0,317,1980.0,0.034,0.0,0.071,0.0,223
15.632412433624268,1980.0,0.209,0.0,0.11,0.0,334,1980.0,0.054,0.0,0.123,0.0,237
16.442264795303345,1980.0,0.184,0.0,0.13,0.0,338,1980.0,0.051,0.0,0.106,0.0,236
17.252047538757324,1980.0,0.21,0.0,0.11,0.0,337,1980.0,0.055,0.0,0.126,0.0,236
18.06203007698059,1980.0,0.184,0.0,0.134,0.0,324,1980.0,0.052,0.0,0.106,0.0,228
18.871727466583252,1980.0,0.209,0.0,0.11,0.0,332,1980.0,0.054,0.0,0.122,0.0,233
19.681267499923706,1980.0,0.184,0.0,0.133,0.0,340,1980.0,0.052,0.0,0.109,0.0,239
20.490785121917725,1980.0,0.209,0.0,0.11,0.0,341,1980.0,0.052,0.0,0.106,0.0,239
21.30045771598816,1980.0,0.209,0.0,0.11,0.0,326,1980.0,0.054,0.0,0.12,0.0,228
22.110275983810425,1980.0,0.184,0.0,0.131,0.0,324,1980.0,0.052,0.0,0.109,0.0,230
22.924459218978882,1980.0,0.209,0.0,0.11,0.0,340,1980.0,0.053,0.0,0.12,0.0,235
23.733322620391846,1980.0,0.183,0.0,0.127,0.0,338,1980.0,0.051,0.0,0.106,0.0,237
24.54285764694214,1980.0,0.203,0.0,0.11,0.0,327,1980.0,0.069,0.0,0.117,0.0,227
25.352717876434326,1980.0,0.183,0.0,0.112,0.0,304,1980.0,0.05,0.0,0.106,0.0,216
26.162180185317993,1980.0,0.196,0.0,0.11,0.0,334,1980.0,0.051,0.0,0.106,0.0,235
26.974213361740112,1980.0,0.182,0.0,0.122,0.0,335,1980.0,0.053,0.0,0.122,0.0,235
27.78377604484558,1980.0,0.183,0.0,0.117,0.0,335,1980.0,0.051,0.0,0.107,0.0,234
28.59312653541565,1980.0,0.163,0.0,0.083,0.0,322,1980.0,0.054,0.0,0.124,0.0,229
29.402660846710205,1980.0,0.187,0.0,0.11,0.0,335,1980.0,0.05,0.0,0.106,0.0,239
30.21213150024414,1980.0,0.185,0.0,0.11,0.0,336,1980.0,0.052,0.0,0.108,0.0,233
31.021533727645874,1980.0,0.181,0.0,0.123,0.0,333,1980.0,0.053,0.0,0.122,0.0,235
31.83100938796997,1980.0,0.139,0.0,0.087,0.0,319,1980.0,0.038,0.0,0.079,0.0,229
32.640851736068726,1980.0,0.206,0.0,0.11,0.0,337,1980.0,0.051,0.0,0.106,0.0,236
33.450249433517456,1980.0,0.181,0.0,0.118,0.0,334,1980.0,0.053,0.0,0.121,0.0,234
34.259909868240356,1980.0,0.183,0.0,0.121,0.0,338,1980.0,0.051,0.0,0.111,0.0,237
35.07014060020447,1980.0,0.208,0.0,0.11,0.0,325,1980.0,0.039,0.0,0.079,0.0,228
35.87989568710327,1980.0,0.181,0.0,0.118,0.0,334,1980.0,0.053,0.0,0.121,0.0,234
36.689812421798706,1980.0,0.183,0.0,0.12,0.0,337,1980.0,0.051,0.0,0.11,0.0,235
37.49997687339783,1980.0,0.164,0.0,0.083,0.0,323,1980.0,0.054,0.0,0.123,0.0,229
38.31089115142822,1980.0,0.21,0.0,0.11,0.0,314,1980.0,0.05,0.0,0.106,0.0,230
39.121177196502686,1980.0,0.189,0.0,0.112,0.0,319,1980.0,0.05,0.0,0.106,0.0,225
39.93112087249756,1980.0,0.181,0.0,0.111,0.0,338,1980.0,0.053,0.0,0.113,0.0,234
40.7407865524292,1980.0,0.183,0.0,0.127,0.0,343,1980.0,0.053,0.0,0.119,0.0,235
41.55064797401428,1980.0,0.209,0.0,0.11,0.0,338,1980.0,0.05,0.0,0.106,0.0,237
42.36035442352295,1980.0,0.182,0.0,0.124,0.0,325,1980.0,0.054,0.0,0.125,0.0,228
43.17030382156372,1980.0,0.189,0.0,0.111,0.0,337,1980.0,0.05,0.0,0.106,0.0,240
43.98010063171387,1980.0,0.185,0.0,0.11,0.0,340,1980.0,0.053,0.0,0.111,0.0,234
44.78980541229248,1980.0,0.184,0.0,0.13,0.0,340,1980.0,0.053,0.0,0.121,0.0,237
45.6000018119812,1980.0,0.165,0.0,0.083,0.0,330,1980.0,0.054,0.0,0.126,0.0,228
46.410168409347534,1980.0,0.205,0.0,0.11,0.0,344,1980.0,0.049,0.0,0.106,0.0,235
47.22021245956421,1980.0,0.182,0.0,0.118,0.0,342,1980.0,0.053,0.0,0.121,0.0,233
48.03008198738098,1980.0,0.184,0.0,0.117,0.0,340,1980.0,0.051,0.0,0.107,0.0,238
48.83979320526123,1980.0,0.149,0.0,0.086,0.0,325,1980.0,0.041,0.0,0.087,0.0,229
49.64936184883118,1980.0,0.127,0.0,0.071,0.0,266,1980.0,0.016,0.0,0.034,0.0,190
