Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W)
0.20010828971862793,405.0,0.0,0.0,0.0,0.0,89
1.0137505531311035,345.0,0.0,0.0,0.0,0.0,81
1.8240771293640137,345.0,0.0,0.0,0.0,0.0,80
2.6342432498931885,345.0,0.0,0.0,0.0,0.0,80
3.4438767433166504,345.0,0.0,0.0,0.0,0.0,80
4.2529988288879395,345.0,0.0,0.0,0.0,0.0,80
5.062561750411987,345.0,0.0,0.0,0.0,0.0,80
6.158935785293579,345.0,0.0,0.0,0.0,0.0,80
7.751689195632935,345.0,0.0,0.0,0.0,0.0,80
8.588862657546997,1980.0,0.0,0.0,0.0,0.0,127
9.399742841720581,1980.0,0.0,0.0,0.0,0.0,139
10.212217807769775,1980.0,0.0,0.0,0.0,0.0,139
11.025092840194702,1980.0,0.0,0.0,0.0,0.0,139
11.837013006210327,1980.0,0.001,0.0,0.0,0.0,139
12.648823976516724,1980.0,0.0,0.0,0.0,0.0,139
13.465890884399414,1440.0,0.247,0.0,0.347,0.0,378
14.275821924209595,1845.0,0.245,0.0,0.35,0.0,394
15.085461378097534,1830.0,0.222,0.0,0.369,0.0,395
15.89533019065857,1800.0,0.235,0.0,0.365,0.0,397
16.704892873764038,1710.0,0.244,0.0,0.351,0.0,398
17.514132738113403,1695.0,0.245,0.0,0.35,0.0,397
18.322940587997437,1755.0,0.244,0.0,0.351,0.0,396
19.13319492340088,1815.0,0.227,0.0,0.369,0.0,398
19.94392204284668,1725.0,0.241,0.0,0.354,0.0,397
20.754268646240234,1740.0,0.24,0.0,0.359,0.0,398
21.56431221961975,1770.0,0.244,0.0,0.351,0.0,394
22.37437629699707,1665.0,0.245,0.0,0.352,0.0,397
23.183695793151855,1785.0,0.244,0.0,0.35,0.0,399
23.99292230606079,1800.0,0.239,0.0,0.361,0.0,398
24.80259394645691,1755.0,0.24,0.0,0.353,0.0,398
25.61221146583557,1770.0,0.235,0.0,0.361,0.0,398
26.421621322631836,1680.0,0.244,0.0,0.35,0.0,397
27.230883359909058,1725.0,0.225,0.0,0.364,0.0,397
28.0401771068573,1725.0,0.242,0.0,0.35,0.0,396
28.849299430847168,1725.0,0.216,0.0,0.37,0.0,397
29.658562421798706,1785.0,0.161,0.0,0.351,0.0,399
30.467791080474854,1860.0,0.235,0.0,0.356,0.0,394
31.277952671051025,1620.0,0.244,0.0,0.35,0.0,397
32.08739233016968,1755.0,0.244,0.0,0.35,0.0,398
32.89666032791138,1755.0,0.241,0.0,0.357,0.0,397
33.70593500137329,1785.0,0.24,0.0,0.355,0.0,399
34.51520037651062,1770.0,0.224,0.0,0.37,0.0,398
35.32480001449585,1710.0,0.243,0.0,0.352,0.0,398
36.13435769081116,1740.0,0.229,0.0,0.361,0.0,396
36.94354486465454,1665.0,0.243,0.0,0.351,0.0,397
37.75294780731201,1770.0,0.215,0.0,0.372,0.0,398
38.567262172698975,1755.0,0.242,0.0,0.353,0.0,397
39.3764922618866,1965.0,0.224,0.0,0.365,0.0,367
40.190598487854004,1980.0,0.0,0.0,0.0,0.0,169
