Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W),GPU2_SM_Clock (MHz),GPU2_DRAM_Active,GPU2_FP16_Active,GPU2_FP32_Active,GPU2_FP64_Active,GPU2_Power (W),GPU3_SM_Clock (MHz),GPU3_DRAM_Active,GPU3_FP16_Active,GPU3_FP32_Active,GPU3_FP64_Active,GPU3_Power (W)
0.20025229454040527,480.0,0.0,0.0,0.0,0.0,117,435.0,0.0,0.0,0.0,0.0,112,420.0,0.0,0.0,0.0,0.0,102,420.0,0.0,0.0,0.0,0.0,106
1.740478277206421,345.0,0.0,0.0,0.0,0.0,74,345.0,0.0,0.0,0.0,0.0,71,345.0,0.0,0.0,0.0,0.0,69,345.0,0.0,0.0,0.0,0.0,70
2.7530102729797363,345.0,0.0,0.0,0.0,0.0,74,840.0,0.0,0.0,0.0,0.0,74,840.0,0.0,0.0,0.0,0.0,70,885.0,0.0,0.0,0.0,0.0,71
3.671576499938965,1980.0,0.0,0.0,0.0,0.0,155,1980.0,0.0,0.0,0.0,0.0,167,1980.0,0.0,0.0,0.0,0.0,149,1980.0,0.333,0.0,0.001,0.042,165
4.481953144073486,1980.0,0.588,0.0,0.001,0.074,404,1980.0,0.591,0.0,0.001,0.075,413,1980.0,0.59,0.0,0.001,0.075,383,1980.0,0.59,0.0,0.001,0.074,407
5.291696786880493,1980.0,0.589,0.0,0.001,0.074,423,1980.0,0.589,0.0,0.001,0.075,414,1980.0,0.589,0.0,0.001,0.075,399,1980.0,0.59,0.0,0.001,0.075,416
6.101483106613159,1980.0,0.59,0.0,0.001,0.075,422,1980.0,0.59,0.0,0.001,0.074,418,1980.0,0.59,0.0,0.001,0.074,403,1980.0,0.591,0.0,0.001,0.074,417
6.91123104095459,1980.0,0.59,0.0,0.001,0.074,424,1980.0,0.59,0.0,0.001,0.075,419,1980.0,0.589,0.0,0.001,0.074,402,1980.0,0.59,0.0,0.001,0.075,417
7.720940828323364,1980.0,0.59,0.0,0.001,0.075,428,1980.0,0.591,0.0,0.001,0.074,416,1980.0,0.59,0.0,0.001,0.075,403,1980.0,0.589,0.0,0.001,0.074,414
8.530658721923828,1980.0,0.59,0.0,0.002,0.074,430,1980.0,0.589,0.0,0.001,0.074,419,1980.0,0.589,0.0,0.001,0.074,399,1980.0,0.589,0.0,0.001,0.074,414
9.34045147895813,1980.0,0.591,0.0,0.001,0.074,427,1980.0,0.589,0.0,0.001,0.075,419,1980.0,0.59,0.0,0.001,0.074,403,1980.0,0.59,0.0,0.001,0.075,419
10.150208473205566,1980.0,0.589,0.0,0.002,0.073,430,1980.0,0.59,0.0,0.001,0.074,421,1980.0,0.589,0.0,0.001,0.075,405,1980.0,0.59,0.0,0.001,0.075,418
10.959955930709839,1980.0,0.59,0.0,0.002,0.073,428,1980.0,0.589,0.0,0.001,0.074,423,1980.0,0.59,0.0,0.001,0.074,403,1980.0,0.591,0.0,0.001,0.075,416
11.769513368606567,1980.0,0.589,0.0,0.002,0.073,432,1980.0,0.59,0.0,0.001,0.075,423,1980.0,0.59,0.0,0.001,0.075,402,1980.0,0.589,0.0,0.001,0.075,415
12.579834699630737,1980.0,0.59,0.0,0.002,0.074,436,1980.0,0.589,0.0,0.001,0.074,422,1980.0,0.59,0.0,0.001,0.074,403,1980.0,0.591,0.0,0.001,0.075,418
13.390578269958496,1980.0,0.591,0.0,0.002,0.073,434,1980.0,0.59,0.0,0.002,0.075,424,1980.0,0.591,0.0,0.001,0.075,403,1980.0,0.591,0.0,0.001,0.075,416
14.200478076934814,1980.0,0.591,0.0,0.002,0.074,434,1980.0,0.591,0.0,0.001,0.074,425,1980.0,0.59,0.0,0.001,0.074,402,1980.0,0.591,0.0,0.001,0.075,419
15.010467529296875,1980.0,0.591,0.0,0.002,0.073,435,1980.0,0.589,0.0,0.002,0.075,425,1980.0,0.589,0.0,0.001,0.074,403,1980.0,0.589,0.0,0.001,0.074,418
15.88677453994751,1980.0,0.228,0.0,0.001,0.028,280,1980.0,0.149,0.0,0.0,0.018,261,1980.0,0.163,0.0,0.0,0.02,249,1980.0,0.113,0.0,0.0,0.014,255
