power_cap,gpu_count,target,target_kind,avg_power_active,avg_sm_active,avg_dram_active,avg_power_x_gpu,avg_sm_x_gpu,avg_dram_x_gpu
400,1,5338.91,throughput,394.14285714285717,1416.4285714285713,0.5867142857142857,394.14285714285717,1416.4285714285713,0.5867142857142857
400,2,4402.0,throughput,149.0,1980.0,0.013,298.0,3960.0,0.026
500,1,5726.57,throughput,145.0,1980.0,0.014,145.0,1980.0,0.014
500,2,6365.26,throughput,229.71428571428572,1039.2857142857142,0.3108571428571429,459.42857142857144,2078.5714285714284,0.6217142857142858
600,1,5984.85,throughput,550.1428571428571,1954.2857142857142,0.6467142857142856,550.1428571428571,1954.2857142857142,0.6467142857142856
600,2,7953.28,throughput,286.42857142857144,1117.5,0.43271428571428566,572.8571428571429,2235.0,0.8654285714285713
600,3,6265.31,throughput,190.85714285714286,797.1428571428572,0.2201904761904762,572.5714285714286,2391.4285714285716,0.6605714285714286
700,1,6027.73,throughput,572.4285714285714,1980.0,0.6408571428571429,572.4285714285714,1980.0,0.6408571428571429
700,2,9327.78,throughput,119.5,1410.0,0.0035,239.0,2820.0,0.007
700,3,8061.48,throughput,115.66666666666667,1215.0,0.0033333333333333335,347.0,3645.0,0.01
800,2,9937.93,throughput,354.92857142857144,1607.142857142857,0.49157142857142855,709.8571428571429,3214.285714285714,0.9831428571428571
800,3,9703.98,throughput,235.57142857142858,1170.7142857142856,0.3071428571428571,706.7142857142858,3512.142857142857,0.9214285714285713
800,4,7640.82,throughput,177.91666666666666,828.125,0.1758333333333333,711.6666666666666,3312.5,0.7033333333333333
900,2,10317.82,throughput,396.28571428571433,1687.5,0.4957142857142858,792.5714285714287,3375.0,0.9914285714285715
900,3,11140.1,throughput,263.2857142857143,1459.2857142857144,0.35071428571428576,789.8571428571429,4377.857142857143,1.0521428571428573
900,4,9282.02,throughput,107.25,1282.5,0.003,429.0,5130.0,0.012
1000,2,10673.33,throughput,132.5,1980.0,0.0055,265.0,3960.0,0.011
1000,3,12244.01,throughput,303.1904761904762,1310.7142857142856,0.3769047619047619,909.5714285714287,3932.142857142857,1.1307142857142858
1000,4,10923.25,throughput,226.67857142857144,975.5357142857143,0.28935714285714287,906.7142857142858,3902.1428571428573,1.1574285714285715
1200,2,10935.98,throughput,502.6428571428571,1972.5,0.5987142857142858,1005.2857142857142,3945.0,1.1974285714285715
1200,3,13715.56,throughput,343.85714285714283,1597.857142857143,0.4150476190476191,1031.5714285714284,4793.571428571428,1.2451428571428573
1200,4,13370.11,throughput,106.5,997.5,0.0025000000000000005,426.0,3990.0,0.010000000000000002
1400,2,10919.16,throughput,502.92857142857144,1980.0,0.6062857142857143,1005.8571428571429,3960.0,1.2125714285714286
1400,3,14299.0,throughput,120.0,1625.0,0.004,360.0,4875.0,0.012
1400,4,15229.21,throughput,108.0,1035.0,0.003,432.0,4140.0,0.012
1600,3,14639.34,throughput,411.04761904761904,1942.857142857143,0.43395238095238103,1233.142857142857,5828.571428571428,1.301857142857143
1600,4,15915.16,throughput,123.75,1980.0,0.0035,495.0,7920.0,0.014
1800,3,14746.77,throughput,367.80952380952385,1979.2857142857144,0.3802857142857143,1103.4285714285716,5937.857142857143,1.1408571428571428
1800,4,16468.35,throughput,362.67857142857144,1842.857142857143,0.38360714285714287,1450.7142857142858,7371.428571428572,1.5344285714285715
